FieldID,Column,Row2,ID2,Latitude,Longitude,Year,SampleID,Crop,GrainWeightWet
CookEast,3,C,43,46.779153,-117.088318,2016,GPHY16_SC_A1_43_3-C_B,SC,324
CookEast,4,C,44,46.779128,-117.0879,2016,GPHY16_SC_A2_44_4-C_B,SC,264
CookEast,5,C,45,46.77928833,-117.0874635,2016,GPHY16_SC_A3_45_5-C_B,SC,199
CookEast,6,C,46,46.779278,-117.087064,2016,GPHY16_SC_A3_46_6-C_B,SC,359
CookEast,7,C,47,46.779363,-117.086646,2016,GPHY16_SC_A4_47_7-C_B,SC,415
CookEast,8,C,48,46.779333,-117.086228,2016,GPHY16_SC_A5_48_8-C_B,SC,501
CookEast,9,C,49,46.779238,-117.08581,2016,GPHY16_SC_A6_49_9-C_B,SC,293
CookEast,10,C,50,46.77932123,-117.0853355,2016,GPHY16_SC_B1_50_10-C_B,SC,601
CookEast,11,C,51,46.77919681,-117.0849635,2016,GPHY16_SC_B2_51_11-C_B,SC,507
CookEast,12,C,52,46.779293,-117.084556,2016,GPHY16_SC_B2_52_12-C_B,SC,339
CookEast,13,C,53,46.779246,-117.084138,2016,GPHY16_SC_B3_53_13-C_B,SC,502
CookEast,14,C,54,46.779309,-117.08372,2016,GPHY16_SC_B4_54_14-C_B,SC,650
CookEast,15,C,55,46.77923,-117.083302,2016,GPHY16_SC_B5_55_15-C_B,SC,327
CookEast,16,C,56,46.77931128,-117.0829019,2016,GPHY16_SC_B5_56_16-C_B,SC,416
CookEast,17,C,57,46.779336,-117.082466,2016,GPHY16_SC_B6_57_17-C_B,SC,282
CookEast,18,C,58,46.779138,-117.082048,2016,GPHY16_WW_C1_58_18-C_G,WW,1410
CookEast,19,C,59,46.77925244,-117.0816001,2016,GPHY16_WW_C2_59_19-C_G,WW,1202
CookEast,20,C,60,46.779279,-117.081212,2016,GPHY16_WW_C2_60_20-C_G,WW,1448
CookEast,21,C,61,46.779135,-117.080794,2016,GPHY16_WW_C3_61_21-C_G,WW,605
CookEast,22,C,62,46.77941847,-117.0803999,2016,GPHY16_WW_C3_62_22-C_G,WW,1560
CookEast,23,C,63,46.779369,-117.079958,2016,GPHY16_WW_C4_63_23-C_G,WW,1184
CookEast,24,C,64,46.779333,-117.07954,2016,GPHY16_WW_C5_64_24-C_G,WW,1177
CookEast,25,C,65,46.779254,-117.079122,2016,GPHY16_WW_C6_65_25-C_G,WW,1404
CookEast,26,C,66,46.77928646,-117.0787338,2016,GPHY16_WW_C6_66_26-C_G,WW,1616
CookEast,27,C,67,46.779271,-117.078286,2016,GPHY16_WW_C7_67_27-C_G,WW,956
CookEast,3,D,68,46.779439,-117.088231,2016,GPHY16_SC_A1_68_3-D_B,SC,458
CookEast,4,D,69,46.779414,-117.087813,2016,GPHY16_SC_A2_69_4-D_B,SC,272
CookEast,5,D,70,46.779587,-117.087395,2016,GPHY16_SC_A2_70_5-D_B,SC,336
CookEast,6,D,71,46.779564,-117.086977,2016,GPHY16_SC_A3_71_6-D_B,SC,163
CookEast,7,D,72,46.779649,-117.086559,2016,GPHY16_SC_A4_72_7-D_B,SC,247
CookEast,8,D,73,46.77963697,-117.0861725,2016,GPHY16_SC_A4_73_8-D_B,SC,432
CookEast,9,D,74,46.77950963,-117.0856915,2016,GPHY16_SC_A6_74_9-D_B,SC,536
CookEast,10,D,75,46.779642,-117.085305,2016,GPHY16_SC_A6_75_10-D_B,SC,677
CookEast,11,D,76,46.77949,-117.084887,2016,GPHY16_SC_B1_76_11-D_B,SC,570
CookEast,12,D,77,46.779579,-117.084469,2016,GPHY16_SC_B2_77_12-D_B,SC,330
CookEast,13,D,78,46.779532,-117.084051,2016,GPHY16_SC_B3_78_13-D_B,SC,530
CookEast,14,D,79,46.779595,-117.083633,2016,GPHY16_SC_B3_79_14-D_B,SC,420
CookEast,15,D,80,46.779516,-117.083215,2016,GPHY16_SC_B4_80_15-D_B,SC,587
CookEast,16,D,81,46.779585,-117.082797,2016,GPHY16_SC_B5_81_16-D_B,SC,365
CookEast,17,D,82,46.779622,-117.082379,2016,GPHY16_SC_B6_82_17-D_B,SC,534
CookEast,18,D,83,46.779424,-117.081961,2016,GPHY16_WW_C1_83_18-D_G,WW,1064
CookEast,19,D,84,46.779563,-117.081543,2016,GPHY16_WW_C1_84_19-D_G,WW,1530
CookEast,20,D,85,46.779565,-117.081125,2016,GPHY16_WW_C2_85_20-D_B,WW,1310
CookEast,21,D,86,46.779421,-117.080707,2016,GPHY16_WW_C3_86_21-D_G,WW,1006
CookEast,22,D,87,46.779684,-117.080289,2016,GPHY16_WW_C3_87_22-D_G,WW,706
CookEast,23,D,88,46.779655,-117.079871,2016,GPHY16_WW_C4_88_23-D_G,WW,1411
CookEast,24,D,89,46.77960671,-117.079447,2016,GPHY16_WW_C5_89_24-D_G,WW,1476
CookEast,25,D,90,46.77954,-117.079035,2016,GPHY16_WW_C5_90_25-D_G,WW,1230
CookEast,26,D,91,46.779552,-117.078617,2016,GPHY16_WW_C6_91_26-D_G,WW,1041
CookEast,27,D,92,46.779557,-117.078199,2016,GPHY16_WW_C7_92_27-D_G,WW,1512
CookEast,28,D,93,46.779494,-117.077781,2016,GPHY16_WW_C8_93_28-D_G,WW,1317
CookEast,29,D,94,46.779658,-117.077363,2016,GPHY16_WW_C8_94_29-D_G,WW,1342
CookEast,3,E,95,46.77971682,-117.088073,2016,GPHY16_SC_A1_95_3-E_B,SC,266
CookEast,4,E,96,46.7797,-117.087663,2016,GPHY16_SC_A1_96_4-E_B,SC,214
CookEast,5,E,97,46.779873,-117.087245,2016,GPHY16_SC_A2_97_5-E_B,SC,290
CookEast,6,E,98,46.77985,-117.086827,2016,GPHY16_SC_A3_98_6-E_B,SC,426
CookEast,7,E,99,46.779935,-117.086409,2016,GPHY16_SC_A3_99_7-E_B,SC,432
CookEast,8,E,100,46.779905,-117.085991,2016,GPHY16_SC_A4_100_8-E_B,SC,553
CookEast,9,E,101,46.77981,-117.085573,2016,GPHY16_SC_A5_101_9-E_B,SC,516
CookEast,10,E,102,46.779928,-117.085155,2016,GPHY16_SC_A6_102_10-E_B,SC,553
CookEast,11,E,103,46.779776,-117.084737,2016,GPHY16_SC_B1_103_11-E_B,SC,351
CookEast,12,E,104,46.77988297,-117.0843452,2016,GPHY16_SC_B1_104_12-E_B,SC,235
CookEast,13,E,105,46.779818,-117.083901,2016,GPHY16_SC_B2_105_13-E_B,SC,371
CookEast,14,E,106,46.779881,-117.083483,2016,GPHY16_SC_B3_106_14-E_B,SC,342
CookEast,15,E,107,46.779802,-117.083065,2016,GPHY16_SC_B4_107_15-E_B,SC,238
CookEast,16,E,108,46.779871,-117.082647,2016,GPHY16_SC_B5_108_16-E_B,SC,403
CookEast,17,E,109,46.77987977,-117.0821935,2016,GPHY16_SC_B6_109_17-E_B,SC,512
CookEast,18,E,110,46.77967045,-117.0817533,2016,GPHY16_WW_C1_110_18-E_H,WW,1187
CookEast,19,E,111,46.779849,-117.081393,2016,GPHY16_WW_C1_111_19-E_G,WW,1244
CookEast,20,E,112,46.779851,-117.080975,2016,GPHY16_WW_C2_112_20-E_B,WW,1161
CookEast,21,E,113,46.77969063,-117.0805391,2016,GPHY16_WW_C3_113_21-E_G,WW,1144
CookEast,22,E,114,46.77997,-117.080139,2016,GPHY16_WW_C3_114_22-E_B,WW,750
CookEast,23,E,115,46.77992463,-117.0797031,2016,GPHY16_WW_C4_115_23-E_G,WW,902
CookEast,24,E,116,46.779905,-117.079303,2016,GPHY16_WW_C4_116_24-E_B,WW,1133
CookEast,25,E,117,46.779826,-117.078885,2016,GPHY16_WW_C5_117_25-E_B,WW,1287
CookEast,26,E,118,46.779838,-117.078467,2016,GPHY16_WW_C6_118_26-E_B,WW,971
CookEast,27,E,119,46.77982663,-117.0780192,2016,GPHY16_WW_C7_119_27-E_G,WW,1658
CookEast,28,E,120,46.77978,-117.077631,2016,GPHY16_WW_C7_120_28-E_G,WW,1178
CookEast,29,E,121,46.779944,-117.077213,2016,GPHY16_WW_C8_121_29-E_B,WW,861
CookEast,4,F,122,46.779986,-117.087699,2016,GPHY16_SC_A1_122_4-F_B,SC,462
CookEast,5,F,123,46.780159,-117.087281,2016,GPHY16_SC_A1_123_5-F_B,SC,298
CookEast,6,F,124,46.780136,-117.086863,2016,GPHY16_SC_A2_124_6-F_B,SC,301
CookEast,7,F,125,46.780221,-117.086445,2016,GPHY16_SC_A3_125_7-F_B,SC,633
CookEast,8,F,126,46.78018382,-117.0860113,2016,GPHY16_SC_A4_126_8-F_B,SC,373
CookEast,9,F,127,46.78008882,-117.0855933,2016,GPHY16_SC_A5_127_9-F_B,SC,540
CookEast,10,F,128,46.780214,-117.085191,2016,GPHY16_SC_A5_128_10-F_B,SC,496
CookEast,11,F,129,46.780062,-117.084773,2016,GPHY16_SC_A6_129_11-F_B,SC,369
CookEast,12,F,130,46.780151,-117.084355,2016,GPHY16_SC_B1_130_12-F_B,SC,369
CookEast,13,F,131,46.780104,-117.083937,2016,GPHY16_SC_B2_131_13-F_B,SC,200
CookEast,14,F,132,46.780167,-117.083519,2016,GPHY16_SC_B2_132_14-F_B,SC,398
CookEast,15,F,133,46.780088,-117.083101,2016,GPHY16_SC_B3_133_15-F_B,SC,338
CookEast,16,F,134,46.780157,-117.082683,2016,GPHY16_SC_B4_134_16-F_B,SC,668
CookEast,17,F,135,46.780194,-117.082265,2016,GPHY16_SC_B5_135_17-F_B,SC,345
CookEast,18,F,136,46.779996,-117.081847,2016,GPHY16_SC_B6_136_18-F_B,SC,540
CookEast,19,F,137,46.78014727,-117.0814529,2016,GPHY16_SC_B6_137_19-F_B,SC,419
CookEast,20,F,138,46.780137,-117.081011,2016,GPHY16_WW_C1_138_20-F_G,WW,1236
CookEast,21,F,139,46.779993,-117.080593,2016,GPHY16_WW_C2_139_21-F_G,WW,949
CookEast,22,F,140,46.780256,-117.080175,2016,GPHY16_SC_C2_140_22-F_B,SC,327
CookEast,23,F,141,46.780227,-117.079757,2016,GPHY16_WW_C3_141_23-F_G,WW,595
CookEast,24,F,142,46.780191,-117.079339,2016,GPHY16_WW_C4_142_24-F_G,WW,1012
CookEast,25,F,143,46.78010382,-117.0789031,2016,GPHY16_WW_C5_143_25-F_G,WW,871
CookEast,26,F,144,46.780124,-117.078503,2016,GPHY16_WW_C5_144_26-F_G,WW,951
CookEast,27,F,145,46.780129,-117.078085,2016,GPHY16_WW_C6_145_27-F_B,WW,1078
CookEast,28,F,146,46.780066,-117.077667,2016,GPHY16_WW_C7_146_28-F_B,WW,973
CookEast,29,F,147,46.78023,-117.077249,2016,GPHY16_WW_C7_147_29-F_B,WW,1020
CookEast,30,F,148,46.780004,-117.076831,2016,GPHY16_WW_C8_148_30-F_G,WW,809
CookEast,6,G,149,46.780422,-117.087103,2016,GPHY16_SC_A1_149_6-G_B,SC,505
CookEast,7,G,150,46.780507,-117.086685,2016,GPHY16_SC_A2_150_7-G_B,SC,548
CookEast,8,G,151,46.78045544,-117.0862251,2016,GPHY16_SC_A3_151_8-G_B,SC,449
CookEast,9,G,152,46.78037122,-117.0858333,2016,GPHY16_SC_A4_152_9-G_B,SC,467
CookEast,10,G,153,46.7805,-117.085431,2016,GPHY16_SC_A4_153_10-G_B,SC,535
CookEast,11,G,154,46.780348,-117.085013,2016,GPHY16_SC_A5_154_11-G_B,SC,422
CookEast,12,G,155,46.780437,-117.084595,2016,GPHY16_SC_A6_155_12-G_B,SC,334
CookEast,13,G,156,46.78039,-117.084177,2016,GPHY16_SC_B1_156_13-G_B,SC,493
CookEast,14,G,157,46.780453,-117.083759,2016,GPHY16_SC_B1_157_14-G_B,SC,307
CookEast,15,G,158,46.780374,-117.083341,2016,GPHY16_SC_B2_158_15-G_B,SC,288
CookEast,16,G,159,46.780443,-117.082923,2016,GPHY16_SC_B3_159_16-G_B,SC,305
CookEast,17,G,160,46.78048,-117.082505,2016,GPHY16_SC_B4_160_17-G_B,SC,269
CookEast,18,G,161,46.780282,-117.082087,2016,GPHY16_SC_B5_161_18-G_B,SC,488
CookEast,19,G,162,46.78040873,-117.0816451,2016,GPHY16_SC_B6_162_19-G_B,SC,396
CookEast,20,G,163,46.780423,-117.081251,2016,GPHY16_SC_B6_163_20-G_B,SC,184
CookEast,21,G,164,46.780279,-117.080833,2016,GPHY16_SC_C1_164_21-G_B,SC,282
CookEast,22,G,165,46.780542,-117.080415,2016,GPHY16_SC_C1_165_22-G_B,SC,235
CookEast,23,G,166,46.780513,-117.079997,2016,GPHY16_SC_C2_166_23-G_B,SC,208
CookEast,24,G,167,46.780477,-117.079579,2016,GPHY16_WW_C3_167_24-G_B,WW,1165
CookEast,25,G,168,46.780398,-117.079161,2016,GPHY16_WW_C4_168_25-G_G,WW,710
CookEast,26,G,169,46.78041,-117.078743,2016,GPHY16_WW_C4_169_26-G_B,WW,907
CookEast,27,G,170,46.780415,-117.078325,2016,GPHY16_WW_C5_170_27-G_B,WW,814
CookEast,28,G,171,46.780352,-117.077907,2016,GPHY16_WW_C6_171_28-G_B,WW,704
CookEast,29,G,172,46.780516,-117.077489,2016,GPHY16_WW_C6_172_29-G_G,WW,869
CookEast,30,G,173,46.78029,-117.077071,2016,GPHY16_WW_C7_173_30-G_G,WW,971
CookEast,31,G,174,46.780414,-117.076653,2016,GPHY16_WW_C8_174_31-G_G,WW,818
CookEast,6,H,175,46.780708,-117.086879,2016,GPHY16_SC_A1_175_6-H_B,SC,448
CookEast,7,H,176,46.78080097,-117.0864768,2016,GPHY16_SC_A1_176_7-H_B,SC,529
CookEast,8,H,177,46.780763,-117.086043,2016,GPHY16_SC_A2_177_8-H_B,SC,199
CookEast,9,H,178,46.780668,-117.085625,2016,GPHY16_SC_A3_178_9-H_B,SC,287
CookEast,10,H,179,46.780786,-117.085207,2016,GPHY16_SC_A4_179_10-H_B,SC,368
CookEast,11,H,180,46.780634,-117.084789,2016,GPHY16_SC_A5_180_11-H_B,SC,205
CookEast,12,H,181,46.780723,-117.084371,2016,GPHY16_SC_A6_181_12-H_B,SC,398
CookEast,13,H,182,46.78065692,-117.0839212,2016,GPHY16_SC_B1_182_13-H_B,SC,310
CookEast,14,H,183,46.780739,-117.083535,2016,GPHY16_SC_B1_183_14-H_B,SC,300
CookEast,15,H,184,46.78066,-117.083117,2016,GPHY16_SC_B2_184_15-H_B,SC,459
CookEast,16,H,185,46.780729,-117.082699,2016,GPHY16_SC_B3_185_16-H_B,SC,365
CookEast,17,H,186,46.780766,-117.082281,2016,GPHY16_SC_B4_186_17-H_B,SC,404
CookEast,18,H,187,46.780568,-117.081863,2016,GPHY16_SC_B5_187_18-H_B,SC,340
CookEast,19,H,188,46.780707,-117.081445,2016,GPHY16_SC_B5_188_19-H_B,SC,319
CookEast,20,H,189,46.780709,-117.081027,2016,GPHY16_SC_B6_189_20-H_B,SC,417
CookEast,21,H,190,46.780565,-117.080609,2016,GPHY16_SC_C1_190_21-H_B,SC,226
CookEast,22,H,191,46.780828,-117.080191,2016,GPHY16_SC_C1_191_22-H_B,SC,416
CookEast,23,H,192,46.780799,-117.079773,2016,GPHY16_SC_C2_192_23-H_B,SC,278
CookEast,24,H,193,46.780763,-117.079355,2016,GPHY16_WW_C3_193_24-H_B,WW,915
CookEast,25,H,194,46.78066353,-117.0789131,2016,GPHY16_WW_C4_194_25-H_G,WW,790
CookEast,26,H,195,46.780696,-117.078519,2016,GPHY16_WW_C4_195_26-H_B,WW,1415
CookEast,27,H,196,46.780701,-117.078101,2016,GPHY16_WW_C5_196_27-H_B,WW,1159
CookEast,28,H,197,46.780638,-117.077683,2016,GPHY16_WW_C6_197_28-H_G,WW,1522
CookEast,29,H,198,46.780802,-117.077265,2016,GPHY16_WW_C6_198_29-H_G,WW,879
CookEast,30,H,199,46.780576,-117.076847,2016,GPHY16_WW_C7_199_30-H_G,WW,1106
CookEast,7,I,200,46.7810531,-117.0866262,2016,GPHY16_SC_A1_200_7-I_B,SC,267
CookEast,8,I,201,46.781049,-117.086242,2016,GPHY16_SC_A1_201_8-I_B,SC,146
CookEast,9,I,202,46.780954,-117.085824,2016,GPHY16_SC_A2_202_9-I_B,SC,463
CookEast,10,I,203,46.781072,-117.085406,2016,GPHY16_SC_A3_203_10-I_B,SC,340
CookEast,11,I,204,46.78092,-117.084988,2016,GPHY16_SC_A4_204_11-I_B,SC,409
CookEast,12,I,205,46.781009,-117.08457,2016,GPHY16_SC_A5_205_12-I_B,SC,470
CookEast,13,I,206,46.780962,-117.084152,2016,GPHY16_SC_A6_206_13-I_B,SC,551
CookEast,14,I,207,46.78103938,-117.083755,2016,GPHY16_SC_A6_207_14-I_B,SC,539
CookEast,15,I,208,46.780946,-117.083316,2016,GPHY16_SC_B1_208_15-I_B,SC,292
CookEast,16,I,209,46.781015,-117.082898,2016,GPHY16_SC_B2_209_16-I_B,SC,327
CookEast,17,I,210,46.781052,-117.08248,2016,GPHY16_SC_B3_210_17-I_B,SC,375
CookEast,18,I,211,46.780854,-117.082062,2016,GPHY16_SC_B4_211_18-I_B,SC,341
CookEast,19,I,212,46.780993,-117.081644,2016,GPHY16_SC_B4_212_19-I_B,SC,359
CookEast,20,I,213,46.780995,-117.081226,2016,GPHY16_SC_B5_213_20-I_B,SC,85
CookEast,21,I,214,46.780851,-117.080808,2016,GPHY16_SC_B6_214_21-I_B,SC,363
CookEast,22,I,215,46.78111806,-117.0804377,2016,GPHY16_SC_B6_215_22-I_B,SC,461
CookEast,23,I,216,46.781085,-117.079972,2016,GPHY16_SC_C1_216_23-I_B,SC,440
CookEast,24,I,217,46.781049,-117.079554,2016,GPHY16_SC_C2_217_24-I_B,SC,476
CookEast,25,I,218,46.78097,-117.079136,2016,GPHY16_WW_C3_218_25-I_G,WW,1122
CookEast,26,I,219,46.780982,-117.078718,2016,GPHY16_WW_C3_219_26-I_G,WW,1046
CookEast,27,I,220,46.780987,-117.0783,2016,GPHY16_WW_C4_220_27-I_B,WW,1581
CookEast,28,I,221,46.780924,-117.077882,2016,GPHY16_WW_C5_221_28-I_B,WW,884
CookEast,29,I,222,46.781088,-117.077464,2016,GPHY16_WW_C5_222_29-I_G,WW,917
CookEast,30,I,223,46.780862,-117.077046,2016,GPHY16_WW_C6_223_30-I_B,WW,1082
CookEast,31,I,224,46.780986,-117.076628,2016,GPHY16_WW_C7_224_31-I_G,WW,974
CookEast,7,J,225,46.781365,-117.086295,2016,GPHY16_SC_A1_225_7-J_B,SC,520
CookEast,8,J,226,46.78132062,-117.0858613,2016,GPHY16_SC_A2_226_8-J_B,SC,286
CookEast,9,J,227,46.78122203,-117.0854328,2016,GPHY16_SC_A3_227_9-J_B,SC,283
CookEast,10,J,228,46.781358,-117.085041,2016,GPHY16_SC_A3_228_10-J_B,SC,21
CookEast,11,J,229,46.781206,-117.084623,2016,GPHY16_SC_A4_229_11-J_B,SC,175
CookEast,12,J,230,46.781295,-117.084205,2016,GPHY16_SC_A5_230_12-J_B,SC,228
CookEast,13,J,231,46.781248,-117.083787,2016,HPGY16_SC_A6_231_13-J_B,SC,304
CookEast,14,J,232,46.78127044,-117.0832823,2016,GPHY16_SC_B1_232_14-J_B,SC,371
CookEast,15,J,233,46.781232,-117.082951,2016,GPHY16_SC_B1_233_15-J_B,SC,245
CookEast,16,J,234,46.781301,-117.082533,2016,GPHY16_SC_B2_234_16-J_B,SC,356
CookEast,17,J,235,46.781338,-117.082115,2016,GPHY16_SC_B3_235_17-J_B,SC,572
CookEast,18,J,236,46.78114,-117.081697,2016,GPHY16_SC_B4_236_18-J_B,SC,545
CookEast,19,J,237,46.78126348,-117.0812437,2016,GPHY16_SC_B5_237_19-J_B,SC,562
CookEast,20,J,238,46.781281,-117.080861,2016,GPHY16_SC_B5_238_20-J_B,SC,476
CookEast,21,J,239,46.78115338,-117.080455,2016,GPHY16_SC_B6_239_21-J_B,SC,444
CookEast,22,J,240,46.78144636,-117.0801105,2016,GPHY16_SC_B6_240_22-J_B,SC,436
CookEast,23,J,241,46.781371,-117.079607,2016,GPHY16_SC_C1_241_23-J_B,SC,430
CookEast,24,J,242,46.781335,-117.079189,2016,GPHY16_WW_C2_242_24-J_G,WW,1551
CookEast,25,J,243,46.781256,-117.078771,2016,GPHY16_WW_C3_243_25-J_B,WW,815
CookEast,26,J,244,46.78129256,-117.0783888,2016,GPHY16_WW_C3_244_26-J_G,WW,980
CookEast,27,J,245,46.781273,-117.077935,2016,GPHY16_WW_C4_245_27-J_B,WW,1617
CookEast,28,J,246,46.78121,-117.077517,2016,GPHY16_WW_C5_246_28-J_B,WW,735
CookEast,29,J,247,46.781374,-117.077099,2016,GPHY16_WW_C5_247_29-J_G,WW,1384
CookEast,30,J,248,46.78116437,-117.0766989,2016,GPHY16_WW_C6_248_30-J_G,WW,1316
CookEast,9,K,249,46.781526,-117.085864,2016,GPHY16_SC_A1_249_9-K_B,SC,
CookEast,10,K,250,46.781644,-117.085446,2016,GPHY16_SC_A2_250_10-K_B,SC,263
CookEast,11,K,251,46.781492,-117.085028,2016,GPHY16_SC_A3_251_11-K_B,SC,161
CookEast,12,K,252,46.78155584,-117.0845785,2016,GPHY16_SC_A4_252_12-K_B,SC,253
CookEast,13,K,253,46.781534,-117.084192,2016,GPHY16_SC_A4_253_13-K_B,SC,336
CookEast,14,K,254,46.781597,-117.083774,2016,GPHY16_SC_A5_254_14-K_B,SC,472
CookEast,15,K,255,46.781518,-117.083356,2016,GPHY16_SC_A6_255_15-K_B,SC,592
CookEast,16,K,256,46.781587,-117.082938,2016,GPHY16_SC_B1_256_16-K_B,SC,376
CookEast,17,K,257,46.781624,-117.08252,2016,GPHY16_SC_B1_257_17-K_B,SC,373
CookEast,18,K,258,46.781426,-117.082102,2016,GPHY16_SC_B3_258_18-K_B,SC,344
CookEast,19,K,259,46.781565,-117.081684,2016,GPHY16_SC_B3_259_19-K_B,SC,578
CookEast,20,K,260,46.781567,-117.081266,2016,GPHY16_SC_B4_260_20-K_B,SC,305
CookEast,21,K,261,46.781423,-117.080848,2016,GPHY16_SC_B5_261_21-K_B,SC,467
CookEast,22,K,262,46.781686,-117.08043,2016,GPHY16_SC_B5_262_22-K_B,SC,243
CookEast,23,K,263,46.781657,-117.080012,2016,GPHY16_SC_B6_263_23-K_B,SC,451
CookEast,24,K,264,46.781621,-117.079594,2016,GPHY16_SC_C1_264_24-K_B,SC,534
CookEast,25,K,265,46.78153382,-117.0791581,2016,GPHY16_WW_C2_265_25-K_B,WW,1181
CookEast,26,K,266,46.781554,-117.078758,2016,GPHY16_WW_C2_266_26-K_G,WW,1452
CookEast,27,K,267,46.781559,-117.07834,2016,GPHY16_WW_C3_267_27-K_B,WW,1040
CookEast,28,K,268,46.781496,-117.077922,2016,GPHY16_WW_C4_268_28-K_G,WW,816
CookEast,29,K,269,46.78166,-117.077504,2016,GPHY16_WW_C4_269_29-K_G,WW,1215
CookEast,30,K,270,46.781434,-117.077086,2016,GPHY16_WW_C5_270_30-K_G,WW,1535
CookEast,31,K,271,46.781558,-117.076668,2016,GPHY16_WW_C6_271_31-K_G,WW,893
CookEast,9,L,272,46.781812,-117.08559,2016,GPHY16_SC_A1_272_9-L_B,SC,211
CookEast,10,L,273,46.78193,-117.085172,2016,GPHY16_SC_A2_273_10-L_B,SC,199
CookEast,11,L,274,46.781778,-117.084754,2016,GPHY16_SC_A3_274_11-L_B,SC,283
CookEast,12,L,275,46.78187778,-117.084357,2016,GPHY16_SC_A3_275_12-L_B,SC,359
