FieldID,Column,Row2,ID2,Latitude,Longitude,Year,SampleID,Crop,GrainWeightWet
CookEast,14,P,373,46.78303,-117.08338,2013,cf13gpsw_372_14-p,SW,793
CookEast,15,P,374,46.78295,-117.08296,2013,cf13gpsw_373_15-p,SW,875
CookEast,16,P,375,46.78301,-117.08253,2013,cf13gpgb_374_16-p,GB,437
CookEast,17,P,376,46.78305,-117.08213,2013,cf13gpgb_375_17-p,GB,417
CookEast,18,P,377,46.78282,-117.08165,2013,cf13gpgb_376_18-p,GB,436
CookEast,19,P,378,46.78299,-117.08129,2013,cf13gpgb_377_19-p,GB,436
CookEast,20,P,379,46.783,-117.08087,2013,cf13gpgb_378_20-p,GB,507
CookEast,21,P,380,46.78285,-117.08045,2013,cf13gpgb_379_21-p,GB,302
CookEast,22,P,381,46.78312,-117.08004,2013,,,
CookEast,13,Q,394,46.78313,-117.08391,2013,cf13gpsw_393_13-q,SW,733
CookEast,14,Q,395,46.78331,-117.0835,2013,cf13gpsw_394_14-q,SW,446
CookEast,15,Q,396,46.78323,-117.08308,2013,cf13gpsw_395_15-q,SW,753
CookEast,16,Q,397,46.7833,-117.08266,2013,cf13gpsw_396_16-q,SW,718
CookEast,17,Q,398,46.78336,-117.08228,2013,cf13gpsw_397_17-q,SW,869
CookEast,18,Q,399,46.78314,-117.08183,2013,cf13gpsb_398_18-q,SB,1004
CookEast,19,Q,400,46.78328,-117.08141,2013,cf13gpsb_399_19-q,SB,632
CookEast,20,Q,401,46.78328,-117.08099,2013,cf13gpgb_400_20-q,GB,523
CookEast,21,Q,402,46.78314,-117.08057,2013,cf13gpgb_401_21-q,GB,494
CookEast,15,R,419,46.78346,-117.08321,2013,cf13gpsw_418_15-r,SW,763
CookEast,16,R,420,46.78352,-117.08277,2013,cf13gpsw_419_16-r,SW,1246
CookEast,17,R,421,46.78355,-117.08237,2013,cf13gpsw_420_17-r,SW,702
CookEast,18,R,422,46.78343,-117.08193,2013,cf13gpgb_421_18-r,GB,78
CookEast,19,R,423,46.78355,-117.08148,2013,,,
CookEast,20,R,424,46.78357,-117.0811,2013,,,
CookEast,21,R,425,46.78342,-117.08068,2013,,,
